company_code,category,unit_no,status,company,city,sector,block,plot,house_no,flat,street,house_desc,covering_eligibility,unit_file_no
1000,BULD,A2-14-3-SA05-101,Occupied,SABIC,JUBAIL,A2,14,3,101,,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,BULD,B4-1-18-N03A-116,Vacant,SABIC,JUBAIL,B4,1,0018,116,,Najd 03A,3 BEDROOM APARTMENT,Apartment,
1000,BULD,B4-1-18-N03A-118,Vacant,SABIC,JUBAIL,B4,1,0018,118,,Najd 03A,3 BEDROOM APARTMENT,Apartment,
1000,BULD,B4-20-32-N12-107 A,Vacant,SABIC,JUBAIL,B4,20,0032,107 A,,Najd 12,1 BEDROOM APARTMENT,1 BEDROOM APARTMENT,
1000,BULD,D3-7-42-F03-130/3,Vacant,SABIC,JUBAIL,D3,7,0042,130/3,,Al Faiha 03,2 BEDROOM APARTMENT,Apartment,
1000,BULD,JC-204-203-JCJH-203-5,Returned,SABIC,JUBAIL,JC,204,0203,203,5,Al-Joharah,2 BEDROOM APARTMENT,Apartment,HQ1450
1000,BULD,JC-204-JCJH-323-5,Occupied,SABIC,JUBAIL,JC,204,0000,323,5,Al-Joharah,3 BEDROOM APARTMENT,Apartment,HQ1261
1000,BULD,JC-89/7-189A-JCDM-189A-5,Returned,SABIC,JUBAIL,JC,89/7,0189,189A,5,Al-Dakhel Al-Mahdood,2 BEDROOM APARTMENT,Apartment,HQ1245
1000,BULD,JC-89/7-85-JCDM-85-5,Vacant,SABIC,JUBAIL,JC,89/7,0085,85,5,Al-Dakhel Al-Mahdood,2 BEDROOM APARTMENT,Apartment,HQ1226
1000,CHU,A1-05-119-MR3O-312,Rented to others,SABIC,JUBAIL,A1,05,119,312,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-10-101-DR02-121,Occupied,SABIC,JUBAIL,A1,10,101,121,,AD'DIRYAH 02,5 BEDROOM VILLA,House,
1000,CHU,A1-10-32-R07N-120,Occupied,SABIC,JUBAIL,A1,10,32,120,,RIYADH7/AL NASEEM,5 BEDROOM VILLA,House,
1000,CHU,A1-10-56-L16O-110,Occupied,SABIC,JUBAIL,A1,10,56,110,,AL Lulu16/AL NASEEM/OTHAIBAT,5 BEDROOM VILLA,House,
1000,CHU,A1-10-70-R07N-213,Occupied,SABIC,JUBAIL,A1,10,70,213,,RIYADH7/AL NASEEM,5 BEDROOM VILLA,House,
1000,CHU,A1-10-71-L16A-103,Occupied,SABIC,JUBAIL,A1,10,71,103,,AL Lulu 16 / AL AREDH,5 BEDROOM VILLA,House,
1000,CHU,A1-10-90-DR02-111,Occupied,SABIC,JUBAIL,A1,10,90,111,,AD'DIRYAH 02,5 BEDROOM VILLA,House,
1000,CHU,A1-11-113-L15O-427,Occupied,SABIC,JUBAIL,A1,11,113,427,,AL Lulu 15 / AL OYAYNAH,5 BEDROOM VILLA,House,
1000,CHU,A1-11-16-L15O-322,Occupied,SABIC,JUBAIL,A1,11,16,322,,AL Lulu 15 / AL OYAYNAH,5 BEDROOM VILLA,House,
1000,CHU,A1-11-23-L15O-334,Occupied,SABIC,JUBAIL,A1,11,23,334,,AL Lulu 15 / AL OYAYNAH,5 BEDROOM VILLA,House,
1000,CHU,A1-11-74-L15A-111,Occupied,SABIC,JUBAIL,A1,11,74,111,,AL Lulu 15 / AD'DIRYAH 1,5 BEDROOM VILLA,House,
1000,CHU,A1-12-40-L15O-104,Occupied,SABIC,JUBAIL,A1,12,40,104,,AL Lulu 15 / AL OYAYNAH,5 BEDROOM VILLA,House,
1000,CHU,A1-12-53-L15B-111,Occupied,SABIC,JUBAIL,A1,12,53,111,,AL Lulu 15 / AL BADE'A?,5 BEDROOM VILLA,House,
1000,CHU,A1-12-56-L15B-100,Occupied,SABIC,JUBAIL,A1,12,56,100,,AL Lulu 15 / AL BADE'A?,5 BEDROOM VILLA,House,
1000,CHU,A1-12-62-L15B-106,Occupied,SABIC,JUBAIL,A1,12,62,106,,AL Lulu 15 / AL BADE'A?,5 BEDROOM VILLA,House,
1000,CHU,A1-12-73-L15L-102,Occupied,SABIC,JUBAIL,A1,12,73,102,,AL Lulu 15 / AS OSAILAH,5 BEDROOM VILLA,House,
1000,CHU,A1-12-74-L15D-103,Rented to others,SABIC,JUBAIL,A1,12,74,103,,AL Lulu 15 AL MADINAH 2,5 BEDROOM VILLA,House,
1000,CHU,A1-16-25-THUM-133,Occupied,SABIC,JUBAIL,A1,16,25,133,,AL-THUMAMAH,5 BEDROOM VILLA,House,HQ1891
1000,CHU,A1-16-32-THUM-104,Occupied,SABIC,JUBAIL,A1,16,32,104,,AL-THUMAMAH,5 BEDROOM VILLA,House,
1000,CHU,A1-17-15--THUM-225,Occupied,SABIC,JUBAIL,A1,17,15-,225,,AL-THUMAMAH,5 BEDROOM VILLA,House,
1000,CHU,A1-19-89-JAND-180,Rented to others,SABIC,JUBAIL,A1,19,89,180,,AL-JANADEREAH,4 BEDROOM VILLA,House,
1000,CHU,A1-4-122-L20-103,Occupied,SABIC,JUBAIL,A1,4,122,103,,AL Lulu 20,5 BEDROOM VILLA,House,
1000,CHU,A1-4-13-MR3O-221,Occupied,SABIC,JUBAIL,A1,4,13,221,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-4-26-MR3O-245,Occupied,SABIC,JUBAIL,A1,4,26,245,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-4-4-MR3O-205,Occupied,SABIC,JUBAIL,A1,4,4,205,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-4-56-M3SN-101,Occupied,SABIC,JUBAIL,A1,4,56,101,,AL MORABA'A 3/SHOBRA/NASAH,5 BEDROOM VILLA,House,
1000,CHU,A1-4-71-MR3O-103,Transfer ownership,SABIC,JUBAIL,A1,4,71,103,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-4-73-MR3Z-104,Occupied,SABIC,JUBAIL,A1,4,73,104,,AL MORABA'A 3/AL EZDIHAR,5 BEDROOM VILLA,House,
1000,CHU,A1-4-8-MR3O-213,Returned,SABIC,JUBAIL,A1,4,8,213,,AL MORABA'A 3/AL OLAYA,5 BEDROOM VILLA,House,
1000,CHU,A1-4-80-MR3Z-110,Occupied,SABIC,JUBAIL,A1,4,80,110,,AL MORABA'A 3/AL EZDIHAR,5 BEDROOM VILLA,House,
1000,CHU,A1-4-84-M3SO-113,Occupied,SABIC,JUBAIL,A1,4,84,113,,AL MORABA'A 3/SHOBRA/AL-OUDE,5 BEDROOM VILLA,House,
1000,CHU,A1-4-93-MR3Z-107,Occupied,SABIC,JUBAIL,A1,4,93,107,,AL MORABA'A 3/AL EZDIHAR,5 BEDROOM VILLA,House,
1000,CHU,A1-4-98-MR3Z-111,Occupied,SABIC,JUBAIL,A1,4,98,111,,AL MORABA'A 3/AL EZDIHAR,5 BEDROOM VILLA,House,
1000,CHU,A1-5-26-L20-110,Occupied,SABIC,JUBAIL,A1,5,26,110,,AL Lulu 20,5 BEDROOM VILLA,House,
1000,CHU,A1-6-24-LI9W-223,Rented to others,SABIC,JUBAIL,A1,6,24,223,,AL Lulu 19 / Al Wasaei,5 BEDROOM VILLA,House,
1000,CHU,A1-6-27-LI9B-102,Occupied,SABIC,JUBAIL,A1,6,27,102,,AL Lulu 19 / Al Badaei,5 BEDROOM VILLA,House,
1000,CHU,A1-6-28-LI9W-227,Occupied,SABIC,JUBAIL,A1,6,28,227,,AL Lulu 19 / Al Wasaei,5 BEDROOM VILLA,House,
1000,CHU,A1-6-48-LI9-115,Occupied,SABIC,JUBAIL,A1,6,48,115,,AL Lulu 19,5 BEDROOM VILLA,House,
1000,CHU,A1-6-56-LI9O-107,Occupied,SABIC,JUBAIL,A1,6,56,107,,AL Lulu 19 / Oraydh,5 BEDROOM VILLA,House,
1000,CHU,A1-7-65-LI9M-106,Occupied,SABIC,JUBAIL,A1,7,65,106,,AL Lulu 19 / Al Moaiqeleyah,5 BEDROOM VILLA,House,
1000,CHU,A1-7-78-LI9T-119,Vacant,SABIC,JUBAIL,A1,7,78,119,,AL Lulu 19 / Al Thaherah,5 BEDROOM VILLA,House,
1000,CHU,A1-7-84-LI9J-102,Vacant,SABIC,JUBAIL,A1,7,84,102,,,5 BEDROOM VILLA,House,
1000,CHU,A1-9-58-L16B-109,Occupied,SABIC,JUBAIL,A1,9,58,109,,AL Lulu16/AL BATHAH,5 BEDROOM VILLA,House,
1000,CHU,A1-9-61-LU16-200,Rented to others,SABIC,JUBAIL,A1,9,61,200,,Al Lulu 16,5 BEDROOM VILLA,House,
1000,CHU,A1-9-62-L16B-113,Occupied,SABIC,JUBAIL,A1,9,62,113,,AL Lulu16/AL BATHAH,5 BEDROOM VILLA,House,
1000,CHU,A2-03-69-L13A-108,Returned,SABIC,JUBAIL,A2,03,69,108,,AL-Lulu 13 Al-Abraq,4 BEDROOM VILLA,House,HQ1488
1000,CHU,A2-04-15-L12B-104,Occupied,SABIC,JUBAIL,A2,04,15,104,,Al Lulu 12 / Al Buraikah,5 BEDROOM VILLA,House,
1000,CHU,A2-04-21-L13B-101,Returned,SABIC,JUBAIL,A2,04,21,101,,AL-Lulu 13 AL-Buraikah,4 BEDROOM VILLA,House,HQ1493
1000,CHU,A2-04-24-F01-102,Occupied,SABIC,JUBAIL,A2,04,24,102,,Al Fateh 1,5 BEDROOM VILLA,House,HQ1778
1000,CHU,A2-04-49-F03-110,Returned,SABIC,JUBAIL,A2,04,49,110,,,4 BEDROOM VILLA,House,HQ1498
1000,CHU,A2-04-79-MEQT-105,Occupied,SABIC,JUBAIL,A2,04,79,105,,AL-MEQAT STREET,4 BEDROOM VILLA,House,HQ1502
1000,CHU,A2-04-98-F05-107,Returned,SABIC,JUBAIL,A2,04,98,107,,Al Fateh 5,5 BEDROOM VILLA,House,HQ1468
1000,CHU,A2-04-98-FJ4-114,Returned,SABIC,JUBAIL,A2,04,98,114,,Al Fateh 4,5 BEDROOM VILLA,House,HQ1500
1000,CHU,A2-05-15-FJ2-100,Occupied,SABIC,JUBAIL,A2,05,15,100,,Al Fateh 2,5 BEDROOM VILLA,House,HQ1492
1000,CHU,A2-05-66-MEQT-110,Occupied,SABIC,JUBAIL,A2,05,66,110,,AL-MEQAT STREET,5 BEDROOM VILLA,House,HQ1546
1000,CHU,A2-05-73-MEQT-104,Under Restoration,SABIC,JUBAIL,A2,05,73,104,,AL-MEQAT STREET,4 BEDROOM VILLA,House,HQ1522
1000,CHU,A2-05-93-FJ4-106,Returned,SABIC,JUBAIL,A2,05,93,106,,Al Fateh 4,4 BEDROOM VILLA,House,HQ1700
1000,CHU,A2-06-10-LU09-107,Returned,SABIC,JUBAIL,A2,06,10,107,,Al Lulu 9,5 BEDROOM VILLA,House,
1000,CHU,A2-06-7-THRB-100,Occupied,SABIC,JUBAIL,A2,06,7,100,,THARAB,5 BEDROOM VILLA,House,HQ1537
1000,CHU,A2-06-93-T06-118,Vacant,SABIC,JUBAIL,A2,06,93,118,,Taibah 6,5 BEDROOM VILLA,House,HQ1521
1000,CHU,A2-07-35-NAJL-112,Occupied,SABIC,JUBAIL,A2,07,35,112,,AN-NEJEEL,4 BEDROOM VILLA,House,HQ1534
1000,CHU,A2-07-39-NAJL-116,Occupied,SABIC,JUBAIL,A2,07,39,116,,AN-NEJEEL,5 BEDROOM VILLA,House,HQ1531
1000,CHU,A2-07-76-LU08-120,Returned,SABIC,JUBAIL,A2,07,76,120,,Al Lulu 8,4 BEDROOM VILLA,House,HQ1603
1000,CHU,A2-07-81-LU08-124,Occupied,SABIC,JUBAIL,A2,07,81,124,,Al Lulu 8,4 BEDROOM VILLA,House,HQ1538
1000,CHU,A2-07-90-SA04-102,Occupied,SABIC,JUBAIL,A2,07,90,102,,AS-SALAM 4,5 BEDROOM VILLA,House,HQ1548
1000,CHU,A2-08-11-LU07-100,Occupied,SABIC,JUBAIL,A2,08,11,100,,Al Lulu 7,5 BEDROOM VILLA,House,HQ1576
1000,CHU,A2-08-43-AS3-112,Vacant,SABIC,JUBAIL,A2,08,43,112,,Al-Asyal 3,4 BEDROOM VILLA,House,HQ1764
1000,CHU,A2-08-51-AS01-112,Transfer ownership,SABIC,JUBAIL,A2,08,51,112,,Al-Asyal 1,5 BEDROOM VILLA,House,HQ1530
1000,CHU,A2-08-54-AS3-102,Returned,SABIC,JUBAIL,A2,08,54,102,,Al-Asyal 3,4 BEDROOM VILLA,House,HQ1536
1000,CHU,A2-08-56-AS3-100,Occupied,SABIC,JUBAIL,A2,08,56,100,,Al-Asyal 3,5 BEDROOM VILLA,House,HQ1570
1000,CHU,A2-08-58-AS01-111,Occupied,SABIC,JUBAIL,A2,08,58,111,,Al-Asyal 1,4 BEDROOM VILLA,House,HQ1529
1000,CHU,A2-08-76-T10-110,Occupied,SABIC,JUBAIL,A2,08,76,110,,Taibah 10,4 BEDROOM VILLA,House,HQ1518
1000,CHU,A2-10-16-M05-159,Occupied,SABIC,JUBAIL,A2,10,16,159,,Al Madinah 5,5 BEDROOM VILLA,House,HQ1720
1000,CHU,A2-10-33-M05-140,Rented to others,SABIC,JUBAIL,A2,10,33,140,,Al Madinah 5,5 BEDROOM VILLA,House,HQ1797
1000,CHU,A2-10-57-T01R-106,Occupied,SABIC,JUBAIL,A2,10,57,106,,Taibah 01 Al Rowaidah,5 BEDROOM VILLA,House,HQ1759
1000,CHU,A2-10-7-M05-143,Returned,SABIC,JUBAIL,A2,10,7,143,,Al Madinah 5,5 BEDROOM VILLA,House,HQ1748
1000,CHU,A2-10-70-T01R-118,Occupied,SABIC,JUBAIL,A2,10,70,118,,Taibah 01 Al Rowaidah,5 BEDROOM VILLA,House,
1000,CHU,A2-10-80-T01R-128,Vacant,SABIC,JUBAIL,A2,10,80,128,,Taibah 01 Al Rowaidah,5 BEDROOM VILLA,House,HQ1723
1000,CHU,A2-11-16-M05-213,Occupied,SABIC,JUBAIL,A2,11,16,213,,Al Madinah 5,5 BEDROOM VILLA,House,HQ1714
1000,CHU,A2-11-32-T01A-104,Occupied,SABIC,JUBAIL,A2,11,32,104,,Taibah 01 Al Anbareyah,5 BEDROOM VILLA,House,HQ1724
1000,CHU,A2-11-43-T01M-104,Vacant,SABIC,JUBAIL,A2,11,43,104,,Taibah 01 Al Manakhah,5 BEDROOM VILLA,House,HQ1757
1000,CHU,A2-11-52-M05-217,Returned,SABIC,JUBAIL,A2,11,52,217,,Al Madinah 5,5 BEDROOM VILLA,House,HQ1711
1000,CHU,A2-11-60-M05-231,Occupied,SABIC,JUBAIL,A2,11,60,231,,Al Madinah 5,5 BEDROOM VILLA,House,
1000,CHU,A2-11-62-F07A-101-1-4,Occupied,SABIC,JUBAIL,A2,11,62,101,1-4,Al Fateh 7A,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-11-62-F07A-101-2-1,Occupied,SABIC,JUBAIL,A2,11,62,101,2-1,Al Fateh 7A,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-11-62-F07A-101-2-2,Under Restoration,SABIC,JUBAIL,A2,11,62,101,2-2,Al Fateh 7A,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-12-2-F06-125,Returned,SABIC,JUBAIL,A2,12,2,125,,Al Fateh 6,5 BEDROOM VILLA,House,HQ1707
1000,CHU,A2-12-2-F06-125,Returned,SABIC,JUBAIL,A2,12,2,125,,Al Fateh 6,5 BEDROOM VILLA,House,HQ1707
1000,CHU,A2-12-26-F06-111,Returned,SABIC,JUBAIL,A2,12,26,111,,Al Fateh 6,5 BEDROOM VILLA,House,HQ1692
1000,CHU,A2-12-32-F06Q-100,Returned,SABIC,JUBAIL,A2,12,32,100,,Al Fatah 6 Qurban,5 BEDROOM VILLA,House,HQ1652
1000,CHU,A2-12-36-F06Q-104,Occupied,SABIC,JUBAIL,A2,12,36,104,,Al Fatah 6 Qurban,5 BEDROOM VILLA,House,HQ1616
1000,CHU,A2-12-42-F06Q-110,Occupied,SABIC,JUBAIL,A2,12,42,110,,Al Fatah 6 Qurban,5 BEDROOM VILLA,House,HQ1635
1000,CHU,A2-12-57-F06Q-101,Occupied,SABIC,JUBAIL,A2,12,57,101,,Al Fatah 6 Qurban,5 BEDROOM VILLA,House,
1000,CHU,A2-12-64-T03-106,Occupied,SABIC,JUBAIL,A2,12,64,106,,Taibah 3,5 BEDROOM VILLA,House,HQ1677
1000,CHU,A2-12-81-F06-218,Occupied,SABIC,JUBAIL,A2,12,81,218,,Al Fateh 6,5 BEDROOM VILLA,House,HQ1640
1000,CHU,A2-14-23-AS06-231,Rented to others,SABIC,JUBAIL,A2,14,23,231,,Al-Asyal 6,5 BEDROOM VILLA,House,
1000,CHU,A2-14-24-AS06-233,Vacant,SABIC,JUBAIL,A2,14,24,233,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1646
1000,CHU,A2-14-28-AS06-305,Returned,SABIC,JUBAIL,A2,14,28,305,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1693
1000,CHU,A2-14-3-SA05-101-1-11,Occupied,SABIC,JUBAIL,A2,14,3,101,1-11,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-13,Occupied,SABIC,JUBAIL,A2,14,3,101,3-13,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-14,Occupied,SABIC,JUBAIL,A2,14,3,101,3-14,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-15,Occupied,SABIC,JUBAIL,A2,14,3,101,3-15,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-16,Occupied,SABIC,JUBAIL,A2,14,3,101,3-16,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-17,Occupied,SABIC,JUBAIL,A2,14,3,101,3-17,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-3-SA05-101-3-18,Occupied,SABIC,JUBAIL,A2,14,3,101,3-18,AS-SALAM 5,3 BEDROOM APARTMENT,Apartment,
1000,CHU,A2-14-31-AS06-311,Occupied,SABIC,JUBAIL,A2,14,31,311,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1673
1000,CHU,A2-14-38-AS06-201,Occupied,SABIC,JUBAIL,A2,14,38,201,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1654
1000,CHU,A2-14-44-AS6E-104,Occupied,SABIC,JUBAIL,A2,14,44,104,,A-l-Asyal 6 A-L-Eshrah,5 BEDROOM VILLA,House,HQ1643
1000,CHU,A2-14-75-AS06-308,Under Restoration,SABIC,JUBAIL,A2,14,75,308,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1642
1000,CHU,A2-14-78-T08S-100,Occupied,SABIC,JUBAIL,A2,14,78,100,,Taibah 8 Al-SALE'A,5 BEDROOM VILLA,House,HQ1658
1000,CHU,A2-14-88-T08-115,Occupied,SABIC,JUBAIL,A2,14,88,115,,Taibah 8,5 BEDROOM VILLA,House,
1000,CHU,A2-14-88-T08-115,Vacant,SABIC,JUBAIL,A2,14,88,115,,Taibah 8,5 BEDROOM VILLA,House,HQ1641
1000,CHU,A2-15-10-AS06-133,Occupied,SABIC,JUBAIL,A2,15,10,133,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1649
1000,CHU,A2-15-20-AS6E-204,Returned,SABIC,JUBAIL,A2,15,20,204,,A-l-Asyal 6 A-L-Eshrah,5 BEDROOM VILLA,House,HQ1645
1000,CHU,A2-15-27-AS6E-209,Returned,SABIC,JUBAIL,A2,15,27,209,,A-l-Asyal 6 A-L-Eshrah,5 BEDROOM VILLA,House,HQ1685
1000,CHU,A2-15-29-AS06-121,Returned,SABIC,JUBAIL,A2,15,29,121,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1657
1000,CHU,A2-15-30-AS06-119,Rented to others,SABIC,JUBAIL,A2,15,30,119,,Al-Asyal 6,5 BEDROOM VILLA,House,HQ1718
1000,CHU,A2-16-21-T09-117,Occupied,SABIC,JUBAIL,A2,16,21,117,,Taibah 9,5 BEDROOM VILLA,House,HQ1732
1000,CHU,A2-16-57-T09M-110,Returned,SABIC,JUBAIL,A2,16,57,110,,Taibah 9  Baida  Al-Mestarah,5 BEDROOM VILLA,House,HQ1734
1000,CHU,A2-16-60-T09M-101,Occupied,SABIC,JUBAIL,A2,16,60,101,,Taibah 9  Baida  Al-Mestarah,5 BEDROOM VILLA,House,HQ1749
1000,CHU,A2-17-131-T09-267,Occupied,SABIC,JUBAIL,A2,17,131,267,,Taibah 9,5 BEDROOM VILLA,House,HQ1735
1000,CHU,A2-17-33-T09-216,Occupied,SABIC,JUBAIL,A2,17,33,216,,Taibah 9,5 BEDROOM VILLA,House,HQ1783
1000,CHU,A2-17-62-T09N-110,Occupied,SABIC,JUBAIL,A2,17,62,110,,Taibah 9  Al-Baida  Al-Naeqa,5 BEDROOM VILLA,House,HQ1737
1000,CHU,A2-17-80-T09N-111,Occupied,SABIC,JUBAIL,A2,17,80,111,,Taibah 9  Al-Baida  Al-Naeqa,5 BEDROOM VILLA,House,HQ1746
1000,CHU,A2-17-90-T09-274,Rented to others,SABIC,JUBAIL,A2,17,90,274,,Taibah 9,5 BEDROOM VILLA,House,HQ1733
1000,CHU,A2-3-80-LU13-304,Vacant,SABIC,JUBAIL,A2,3,80,304,,Al Lulu 13,4 BEDROOM VILLA,House,HQ1474
1000,CHU,A2-3-98-T02Q-205,Occupied,SABIC,JUBAIL,A2,3,98,205,,Taibah 2 / Al Qeblatain,5 BEDROOM VILLA,House,HQ1713
1000,CHU,A2-4-82-T02-106,Occupied,SABIC,JUBAIL,A2,4,82,106,,Taibah 2,4 BEDROOM VILLA,House,HQ1476
1000,CHU,A2-5-105-JOHF-100,Occupied,SABIC,JUBAIL,A2,5,105,100,,AL-JOHFAH,5 BEDROOM VILLA,House,HQ1477
1000,CHU,A2-88-17-T09B-236,Occupied,SABIC,JUBAIL,A2,88,17,236,,Taibah 9  Al-Baida,5 BEDROOM VILLA,House,
1000,CHU,A3-4-13-L23O-140,Occupied,SABIC,JUBAIL,A3,4,13,140,,AL Lulu 23/OKAZ 2,5 BEDROOM VILLA,House,
1000,CHU,A3-4-15-L23O-144,Occupied,SABIC,JUBAIL,A3,4,15,144,,AL Lulu 23/OKAZ 2,5 BEDROOM VILLA,House,
1000,CHU,A3-4-155-MS4Q-106,Occupied,SABIC,JUBAIL,A3,4,155,106,,AL MASEEF 4/AL QALAA,5 BEDROOM VILLA,House,
1000,CHU,A3-4-60-OK2M-106,Occupied,SABIC,JUBAIL,A3,4,60,106,,OKAZ 2/MERAN,5 BEDROOM VILLA,House,
1000,CHU,A3-4-82-L24O-109,Occupied,SABIC,JUBAIL,A3,4,82,109,,AL Lulu 24/OKAZ 5,5 BEDROOM VILLA,House,
1000,CHU,A3-5-100-OK4S-113,Occupied,SABIC,JUBAIL,A3,5,100,113,,OKAZ 4/SHAAR STREER,5 BEDROOM VILLA,House,
1000,CHU,A3-5-146-TF02-111,Occupied,SABIC,JUBAIL,A3,5,146,111,,TAIF 2,5 BEDROOM VILLA,House,
1000,CHU,A3-5-42-OK03-121,Occupied,SABIC,JUBAIL,A3,5,42,121,,OKAZ 3,5 BEDROOM VILLA,House,
1000,CHU,A3-5-5-L22K-105,Rented to others,SABIC,JUBAIL,A3,5,5,105,,AL Lulu 22/OKAZ 1,5 BEDROOM VILLA,House,
1000,CHU,A3-5-99-OK4S-111,Occupied,SABIC,JUBAIL,A3,5,99,111,,OKAZ 4/SHAAR STREER,5 BEDROOM VILLA,House,
1000,CHU,A3-7-129-L24M-110,Occupied,SABIC,JUBAIL,A3,7,129,110,,AL Lulu 24/ Misan,5 BEDROOM VILLA,House,
1000,CHU,A3-7-135-L24M-116,Rented to others,SABIC,JUBAIL,A3,7,135,116,,AL Lulu 24/ Misan,5 BEDROOM VILLA,House,
1000,CHU,A3-7-34-L24H-123,Occupied,SABIC,JUBAIL,A3,7,34,123,,AL Lulu 24/ AL Hada 2,5 BEDROOM VILLA,House,
1000,CHU,A3-7-81-L24M-123,Occupied,SABIC,JUBAIL,A3,7,81,123,,AL Lulu 24/ Misan,5 BEDROOM VILLA,House,
1000,CHU,A3-8-103-L241-224,Rented to others,SABIC,JUBAIL,A3,8,103,224,,AL Lulu 24/ AL Hada 1,5 BEDROOM VILLA,House,
1000,CHU,A3-8-118-L241-225,Occupied,SABIC,JUBAIL,A3,8,118,225,,AL Lulu 24/ AL Hada 1,5 BEDROOM VILLA,House,
1000,CHU,A3-8-126-L24B-235,Occupied,SABIC,JUBAIL,A3,8,126,235,,AL Lulu 24/ Misan 2,5 BEDROOM VILLA,House,
1000,CHU,A3-8-27-L241-112,Occupied,SABIC,JUBAIL,A3,8,27,112,,AL Lulu 24/ AL Hada 1,5 BEDROOM VILLA,House,
1000,CHU,A3-8-30-L241-118,Occupied,SABIC,JUBAIL,A3,8,30,118,,AL Lulu 24/ AL Hada 1,5 BEDROOM VILLA,House,
1000,CHU,A3-8-38-LF04-107,Rented to others,SABIC,JUBAIL,A3,8,38,107,,AL LULU 24/AL TAIF 4,5 BEDROOM VILLA,House,
1000,CHU,A3-8-86-L241-208,Occupied,SABIC,JUBAIL,A3,8,86,208,,AL Lulu 24/ AL Hada 1,5 BEDROOM VILLA,House,
1000,CHU,A4-3-126-MOG3-127,Rented to others,SABIC,JUBAIL,A4,3,126,127,,AL-MOGHAIRA 3,4 BEDROOM VILLA,House,
1000,CHU,A4-3-131-MOG3-112,Occupied,SABIC,JUBAIL,A4,3,131,112,,AL-MOGHAIRA 3,4 BEDROOM VILLA,House,
1000,CHU,A4-3-23-OTH2-113,Occupied,SABIC,JUBAIL,A4,3,23,113,,AL-OTHAIB 2,5 BEDROOM VILLA,House,
1000,CHU,A4-4-31-SOKH-123,Rented to others,SABIC,JUBAIL,A4,4,31,123,,AL-SOKHIRAT,4 BEDROOM VILLA,House,
1000,CHU,A4-4-35-OTH3-107,Occupied,SABIC,JUBAIL,A4,4,35,107,,AL-OTHAIB 3,4 BEDROOM VILLA,House,
1000,CHU,A4-4-42-OTH3-119,Occupied,SABIC,JUBAIL,A4,4,42,119,,AL-OTHAIB 3,4 BEDROOM VILLA,House,
1000,CHU,A4-4-50-OTH3-104,Vacant,SABIC,JUBAIL,A4,4,50,104,,AL-OTHAIB 3,4 BEDROOM VILLA,House,
1000,CHU,A4-4-59-OTH1-119,Occupied,SABIC,JUBAIL,A4,4,59,119,,AL-OTHAIB 1,4 BEDROOM VILLA,House,
1000,CHU,A4-4-85-SAQ-103,Rented to others,SABIC,JUBAIL,A4,4,85,103,,SAQ,4 BEDROOM VILLA,House,
1000,CHU,A4-5-36-MLS3-111,Occupied,SABIC,JUBAIL,A4,5,36,111,,AL-MALSAN 3,4 BEDROOM VILLA,House,
1000,CHU,A4-5-64-MABT-112,Occupied,SABIC,JUBAIL,A4,5,64,112,,AL-MABIAT,4 BEDROOM VILLA,House,HQ2059
1000,CHU,A4-5-81-MZHM-118,Occupied,SABIC,JUBAIL,A4,5,81,118,,AL MALSAN 1/AL MZHM,5 BEDROOM VILLA,House,
1000,CHU,A4-6-152-MLS8-116,Occupied,SABIC,JUBAIL,A4,6,152,116,,AL-MALSAN 8,5 BEDROOM VILLA,House,
1000,CHU,A5-05-69-SR01-139,For Turn Over,SABIC,JUBAIL,A5,05,69,139,,AL-SHARM 1,4 BEDROOM VILLA,House,
